filter:Site,population,population_order,population_color,date,participant_count
Clinical Site 05,Randomized,2,#3690c0,2015-11-21,15
Clinical Site 05,Randomized,2,#3690c0,2015-11-22,15
Clinical Site 05,Randomized,2,#3690c0,2015-11-23,15
Clinical Site 05,Randomized,2,#3690c0,2015-11-24,15
Clinical Site 05,Randomized,2,#3690c0,2015-11-25,15
Clinical Site 05,Randomized,2,#3690c0,2015-11-26,15
Clinical Site 05,Randomized,2,#3690c0,2015-11-27,15
Clinical Site 05,Randomized,2,#3690c0,2015-11-28,15
Clinical Site 05,Randomized,2,#3690c0,2015-11-29,15
Clinical Site 05,Randomized,2,#3690c0,2015-11-30,15
Clinical Site 05,Randomized,2,#3690c0,2015-12-01,15
Clinical Site 05,Randomized,2,#3690c0,2015-12-02,15
Clinical Site 05,Randomized,2,#3690c0,2015-12-03,15
Clinical Site 05,Randomized,2,#3690c0,2015-12-04,15
Clinical Site 05,Randomized,2,#3690c0,2015-12-05,15
Clinical Site 05,Randomized,2,#3690c0,2015-12-06,15
Clinical Site 05,Randomized,2,#3690c0,2015-12-07,15
Clinical Site 05,Randomized,2,#3690c0,2015-12-08,15
Clinical Site 05,Randomized,2,#3690c0,2015-12-09,15
Clinical Site 05,Randomized,2,#3690c0,2015-12-10,15
Clinical Site 05,Randomized,2,#3690c0,2015-12-11,15
Clinical Site 05,Randomized,2,#3690c0,2015-12-12,16
Clinical Site 05,Randomized,2,#3690c0,2015-12-13,16
Clinical Site 05,Randomized,2,#3690c0,2015-12-14,16
Clinical Site 05,Randomized,2,#3690c0,2015-12-15,17
Clinical Site 05,Randomized,2,#3690c0,2015-12-16,17
Clinical Site 05,Randomized,2,#3690c0,2015-12-17,18
Clinical Site 05,Randomized,2,#3690c0,2015-12-18,18
Clinical Site 05,Randomized,2,#3690c0,2015-12-19,18
Clinical Site 05,Randomized,2,#3690c0,2015-12-20,18
Clinical Site 05,Randomized,2,#3690c0,2015-12-21,18
Clinical Site 05,Randomized,2,#3690c0,2015-12-22,18
Clinical Site 05,Randomized,2,#3690c0,2015-12-23,18
Clinical Site 05,Randomized,2,#3690c0,2015-12-24,18
Clinical Site 05,Randomized,2,#3690c0,2015-12-25,18
Clinical Site 05,Randomized,2,#3690c0,2015-12-26,18
Clinical Site 05,Randomized,2,#3690c0,2015-12-27,18
Clinical Site 05,Randomized,2,#3690c0,2015-12-28,18
Clinical Site 05,Randomized,2,#3690c0,2015-12-29,18
Clinical Site 05,Randomized,2,#3690c0,2015-12-30,18
Clinical Site 05,Randomized,2,#3690c0,2015-12-31,18
Clinical Site 05,Randomized,2,#3690c0,2016-01-01,18
Clinical Site 05,Randomized,2,#3690c0,2016-01-02,18
Clinical Site 05,Randomized,2,#3690c0,2016-01-03,18
Clinical Site 05,Randomized,2,#3690c0,2016-01-04,18
Clinical Site 05,Randomized,2,#3690c0,2016-01-05,18
Clinical Site 05,Randomized,2,#3690c0,2016-01-06,18
Clinical Site 05,Randomized,2,#3690c0,2016-01-07,18
Clinical Site 05,Randomized,2,#3690c0,2016-01-08,18
Clinical Site 05,Randomized,2,#3690c0,2016-01-09,18
Clinical Site 05,Randomized,2,#3690c0,2016-01-10,19
Clinical Site 05,Randomized,2,#3690c0,2016-01-11,19
Clinical Site 05,Randomized,2,#3690c0,2016-01-12,19
Clinical Site 05,Randomized,2,#3690c0,2016-01-13,19
Clinical Site 05,Randomized,2,#3690c0,2016-01-14,19
Clinical Site 05,Randomized,2,#3690c0,2016-01-15,19
Clinical Site 05,Randomized,2,#3690c0,2016-01-16,19
Clinical Site 05,Randomized,2,#3690c0,2016-01-17,19
Clinical Site 05,Randomized,2,#3690c0,2016-01-18,19
Clinical Site 05,Randomized,2,#3690c0,2016-01-19,20
Clinical Site 05,Randomized,2,#3690c0,2016-01-20,20
Clinical Site 05,Randomized,2,#3690c0,2016-01-21,20
Clinical Site 05,Randomized,2,#3690c0,2016-01-22,20
Clinical Site 05,Randomized,2,#3690c0,2016-01-23,20
Clinical Site 05,Randomized,2,#3690c0,2016-01-24,20
Clinical Site 05,Randomized,2,#3690c0,2016-01-25,20
Clinical Site 05,Randomized,2,#3690c0,2016-01-26,20
Clinical Site 05,Randomized,2,#3690c0,2016-01-27,20
Clinical Site 05,Randomized,2,#3690c0,2016-01-28,20
Clinical Site 05,Randomized,2,#3690c0,2016-01-29,20
Clinical Site 05,Randomized,2,#3690c0,2016-01-30,20
Clinical Site 05,Randomized,2,#3690c0,2016-01-31,20
Clinical Site 05,Randomized,2,#3690c0,2016-02-01,20
Clinical Site 05,Randomized,2,#3690c0,2016-02-02,20
Clinical Site 05,Randomized,2,#3690c0,2016-02-03,21
Clinical Site 05,Randomized,2,#3690c0,2016-02-04,21
Clinical Site 05,Randomized,2,#3690c0,2016-02-05,21
Clinical Site 05,Randomized,2,#3690c0,2016-02-06,21
Clinical Site 05,Randomized,2,#3690c0,2016-02-07,21
Clinical Site 05,Randomized,2,#3690c0,2016-02-08,21
Clinical Site 05,Randomized,2,#3690c0,2016-02-09,21
Clinical Site 05,Randomized,2,#3690c0,2016-02-10,22
Clinical Site 05,Randomized,2,#3690c0,2016-02-11,22
Clinical Site 05,Randomized,2,#3690c0,2016-02-12,22
Clinical Site 05,Randomized,2,#3690c0,2016-02-13,22
Clinical Site 05,Randomized,2,#3690c0,2016-02-14,22
Clinical Site 05,Randomized,2,#3690c0,2016-02-15,22
Clinical Site 05,Randomized,2,#3690c0,2016-02-16,22
Clinical Site 05,Randomized,2,#3690c0,2016-02-17,22
Clinical Site 05,Randomized,2,#3690c0,2016-02-18,22
Clinical Site 05,Randomized,2,#3690c0,2016-02-19,22
Clinical Site 05,Randomized,2,#3690c0,2016-02-20,22
Clinical Site 05,Randomized,2,#3690c0,2016-02-21,22
Clinical Site 05,Randomized,2,#3690c0,2016-02-22,22
Clinical Site 05,Randomized,2,#3690c0,2016-02-23,22
Clinical Site 05,Randomized,2,#3690c0,2016-02-24,22
Clinical Site 05,Randomized,2,#3690c0,2016-02-25,22
Clinical Site 05,Randomized,2,#3690c0,2016-02-26,22
"",Target,3,#034e7b,2015-01-01,0.0835654596100279
"",Target,3,#034e7b,2015-01-02,0.167130919220056
"",Target,3,#034e7b,2015-01-03,0.250696378830084
"",Target,3,#034e7b,2015-01-04,0.334261838440111
"",Target,3,#034e7b,2015-01-05,0.503541583764425
"",Target,3,#034e7b,2015-01-06,0.672821329088738
"",Target,3,#034e7b,2015-01-07,0.842101074413052
"",Target,3,#034e7b,2015-01-08,1.09541443318274
"",Target,3,#034e7b,2015-01-09,1.34872779195244
"",Target,3,#034e7b,2015-01-10,1.60204115072213
"",Target,3,#034e7b,2015-01-11,1.85535450949182
"",Target,3,#034e7b,2015-01-12,2.10866786826151
"",Target,3,#034e7b,2015-01-13,2.3619812270312
"",Target,3,#034e7b,2015-01-14,2.61529458580089
"",Target,3,#034e7b,2015-01-15,2.86860794457059
"",Target,3,#034e7b,2015-01-16,3.12192130334028
"",Target,3,#034e7b,2015-01-17,3.37523466210996
"",Target,3,#034e7b,2015-01-18,3.62854802087966
"",Target,3,#034e7b,2015-01-19,3.88186137964936
"",Target,3,#034e7b,2015-01-20,4.13517473841905
"",Target,3,#034e7b,2015-01-21,4.38848809718874
"",Target,3,#034e7b,2015-01-22,4.64180145595842
"",Target,3,#034e7b,2015-01-23,4.89511481472812
"",Target,3,#034e7b,2015-01-24,5.14842817349781
"",Target,3,#034e7b,2015-01-25,5.40174153226751
"",Target,3,#034e7b,2015-01-26,5.6550548910372
"",Target,3,#034e7b,2015-01-27,5.90836824980688
"",Target,3,#034e7b,2015-01-28,6.16168160857658
"",Target,3,#034e7b,2015-01-29,6.41499496734627
"",Target,3,#034e7b,2015-01-30,6.66830832611597
"",Target,3,#034e7b,2015-01-31,6.92162168488565
"",Target,3,#034e7b,2015-02-01,7.27170923720373
"",Target,3,#034e7b,2015-02-02,7.62179678952181
"",Target,3,#034e7b,2015-02-03,7.97188434183989
"",Target,3,#034e7b,2015-02-04,8.32197189415798
"",Target,3,#034e7b,2015-02-05,8.67205944647605
"",Target,3,#034e7b,2015-02-06,9.02214699879413
"",Target,3,#034e7b,2015-02-07,9.3722345511122
"",Target,3,#034e7b,2015-02-08,9.72232210343029
"",Target,3,#034e7b,2015-02-09,10.0724096557484
"",Target,3,#034e7b,2015-02-10,10.4224972080664
"",Target,3,#034e7b,2015-02-11,10.8646093002618
"",Target,3,#034e7b,2015-02-12,11.3067213924572
"",Target,3,#034e7b,2015-02-13,11.7488334846526
"",Target,3,#034e7b,2015-02-14,12.190945576848
"",Target,3,#034e7b,2015-02-15,12.6330576690433
"",Target,3,#034e7b,2015-02-16,13.0751697612387
"",Target,3,#034e7b,2015-02-17,13.5172818534341
"",Target,3,#034e7b,2015-02-18,13.9593939456295
"",Target,3,#034e7b,2015-02-19,14.4015060378248
"",Target,3,#034e7b,2015-02-20,14.8436181300202
"",Target,3,#034e7b,2015-02-21,15.2857302222156
"",Target,3,#034e7b,2015-02-22,15.727842314411
"",Target,3,#034e7b,2015-02-23,16.1699544066064
"",Target,3,#034e7b,2015-02-24,16.6120664988018
"",Target,3,#034e7b,2015-02-25,17.0541785909971
"",Target,3,#034e7b,2015-02-26,17.4962906831925
"",Target,3,#034e7b,2015-02-27,17.9384027753879
"",Target,3,#034e7b,2015-02-28,18.3805148675833
"",Target,3,#034e7b,2015-03-01,18.8226269597787
"",Target,3,#034e7b,2015-03-02,19.264739051974
"",Target,3,#034e7b,2015-03-03,19.7068511441694
"",Target,3,#034e7b,2015-03-04,20.1489632363648
"",Target,3,#034e7b,2015-03-05,20.5910753285602
"",Target,3,#034e7b,2015-03-06,21.0331874207555
"",Target,3,#034e7b,2015-03-07,21.4752995129509
"",Target,3,#034e7b,2015-03-08,21.9174116051463
"",Target,3,#034e7b,2015-03-09,22.3595236973417
"",Target,3,#034e7b,2015-03-10,22.8016357895371
"",Target,3,#034e7b,2015-03-11,23.2437478817325
"",Target,3,#034e7b,2015-03-12,23.6858599739278
"",Target,3,#034e7b,2015-03-13,24.1279720661232
"",Target,3,#034e7b,2015-03-14,24.5700841583186
"",Target,3,#034e7b,2015-03-15,25.012196250514
"",Target,3,#034e7b,2015-03-16,25.4543083427093
"",Target,3,#034e7b,2015-03-17,25.8964204349047
"",Target,3,#034e7b,2015-03-18,26.3385325271001
"",Target,3,#034e7b,2015-03-19,26.7806446192955
"",Target,3,#034e7b,2015-03-20,27.2227567114909
"",Target,3,#034e7b,2015-03-21,27.6648688036862
"",Target,3,#034e7b,2015-03-22,28.1069808958816
"",Target,3,#034e7b,2015-03-23,28.549092988077
"",Target,3,#034e7b,2015-03-24,28.9912050802724
"",Target,3,#034e7b,2015-03-25,29.4333171724678
"",Target,3,#034e7b,2015-03-26,29.8754292646631
"",Target,3,#034e7b,2015-03-27,30.3175413568585
"",Target,3,#034e7b,2015-03-28,30.7596534490539
"",Target,3,#034e7b,2015-03-29,31.2017655412493
"",Target,3,#034e7b,2015-03-30,31.6438776334447
"",Target,3,#034e7b,2015-03-31,32.08598972564
"",Target,3,#034e7b,2015-04-01,32.5281018178354
"",Target,3,#034e7b,2015-04-02,32.9702139100308
"",Target,3,#034e7b,2015-04-03,33.4123260022262
"",Target,3,#034e7b,2015-04-04,33.8544380944215
"",Target,3,#034e7b,2015-04-05,34.2965501866169
"",Target,3,#034e7b,2015-04-06,34.7386622788123
"",Target,3,#034e7b,2015-04-07,35.1807743710077
"",Target,3,#034e7b,2015-04-08,35.6228864632031
"",Target,3,#034e7b,2015-04-09,36.0649985553985
"",Target,3,#034e7b,2015-04-10,36.5071106475938
"",Target,3,#034e7b,2015-04-11,36.9492227397892
"",Target,3,#034e7b,2015-04-12,37.3913348319846
"",Target,3,#034e7b,2015-04-13,37.83344692418
"",Target,3,#034e7b,2015-04-14,38.2755590163754
"",Target,3,#034e7b,2015-04-15,38.7176711085707
"",Target,3,#034e7b,2015-04-16,39.1597832007661
"",Target,3,#034e7b,2015-04-17,39.6018952929615
"",Target,3,#034e7b,2015-04-18,40.0440073851569
"",Target,3,#034e7b,2015-04-19,40.4861194773522
"",Target,3,#034e7b,2015-04-20,40.9282315695476
"",Target,3,#034e7b,2015-04-21,41.370343661743
"",Target,3,#034e7b,2015-04-22,41.8124557539384
"",Target,3,#034e7b,2015-04-23,42.2545678461338
"",Target,3,#034e7b,2015-04-24,42.6966799383292
"",Target,3,#034e7b,2015-04-25,43.1387920305245
"",Target,3,#034e7b,2015-04-26,43.5809041227199
"",Target,3,#034e7b,2015-04-27,44.0230162149153
"",Target,3,#034e7b,2015-04-28,44.4651283071107
"",Target,3,#034e7b,2015-04-29,44.907240399306
"",Target,3,#034e7b,2015-04-30,45.3493524915014
"",Target,3,#034e7b,2015-05-01,45.7914645836968
"",Target,3,#034e7b,2015-05-02,46.2335766758922
"",Target,3,#034e7b,2015-05-03,46.6756887680875
"",Target,3,#034e7b,2015-05-04,47.117800860283
"",Target,3,#034e7b,2015-05-05,47.5599129524784
"",Target,3,#034e7b,2015-05-06,48.0020250446737
"",Target,3,#034e7b,2015-05-07,48.444137136869
"",Target,3,#034e7b,2015-05-08,48.8862492290645
"",Target,3,#034e7b,2015-05-09,49.3283613212598
"",Target,3,#034e7b,2015-05-10,49.7704734134552
"",Target,3,#034e7b,2015-05-11,50.2125855056506
"",Target,3,#034e7b,2015-05-12,50.6546975978461
"",Target,3,#034e7b,2015-05-13,51.0968096900414
"",Target,3,#034e7b,2015-05-14,51.5389217822366
"",Target,3,#034e7b,2015-05-15,51.9810338744322
"",Target,3,#034e7b,2015-05-16,52.4231459666275
"",Target,3,#034e7b,2015-05-17,52.8652580588229
"",Target,3,#034e7b,2015-05-18,53.3073701510182
"",Target,3,#034e7b,2015-05-19,53.7494822432137
"",Target,3,#034e7b,2015-05-20,54.1915943354091
"",Target,3,#034e7b,2015-05-21,54.6337064276044
"",Target,3,#034e7b,2015-05-22,55.0758185197999
"",Target,3,#034e7b,2015-05-23,55.5179306119952
"",Target,3,#034e7b,2015-05-24,55.9600427041905
"",Target,3,#034e7b,2015-05-25,56.4021547963859
"",Target,3,#034e7b,2015-05-26,56.8442668885814
"",Target,3,#034e7b,2015-05-27,57.2863789807767
"",Target,3,#034e7b,2015-05-28,57.728491072972
"",Target,3,#034e7b,2015-05-29,58.1706031651675
"",Target,3,#034e7b,2015-05-30,58.6127152573629
"",Target,3,#034e7b,2015-05-31,59.0548273495583
"",Target,3,#034e7b,2015-06-01,59.4969394417535
"",Target,3,#034e7b,2015-06-02,59.939051533949
"",Target,3,#034e7b,2015-06-03,60.3811636261444
"",Target,3,#034e7b,2015-06-04,60.8232757183397
"",Target,3,#034e7b,2015-06-05,61.265387810535
"",Target,3,#034e7b,2015-06-06,61.7074999027305
"",Target,3,#034e7b,2015-06-07,62.1496119949259
"",Target,3,#034e7b,2015-06-08,62.5917240871213
"",Target,3,#034e7b,2015-06-09,63.0338361793167
"",Target,3,#034e7b,2015-06-10,63.475948271512
"",Target,3,#034e7b,2015-06-11,63.9180603637073
"",Target,3,#034e7b,2015-06-12,64.3601724559027
"",Target,3,#034e7b,2015-06-13,64.8022845480982
"",Target,3,#034e7b,2015-06-14,65.2443966402936
"",Target,3,#034e7b,2015-06-15,65.6865087324889
"",Target,3,#034e7b,2015-06-16,66.1286208246843
"",Target,3,#034e7b,2015-06-17,66.5707329168797
"",Target,3,#034e7b,2015-06-18,67.012845009075
"",Target,3,#034e7b,2015-06-19,67.4549571012703
"",Target,3,#034e7b,2015-06-20,67.8970691934658
"",Target,3,#034e7b,2015-06-21,68.3391812856612
"",Target,3,#034e7b,2015-06-22,68.7812933778566
"",Target,3,#034e7b,2015-06-23,69.223405470052
"",Target,3,#034e7b,2015-06-24,69.6655175622473
"",Target,3,#034e7b,2015-06-25,70.1076296544426
"",Target,3,#034e7b,2015-06-26,70.549741746638
"",Target,3,#034e7b,2015-06-27,70.9918538388335
"",Target,3,#034e7b,2015-06-28,71.4339659310288
"",Target,3,#034e7b,2015-06-29,71.8760780232242
"",Target,3,#034e7b,2015-06-30,72.3181901154196
"",Target,3,#034e7b,2015-07-01,72.7603022076151
"",Target,3,#034e7b,2015-07-02,73.2024142998103
"",Target,3,#034e7b,2015-07-03,73.6445263920056
"",Target,3,#034e7b,2015-07-04,74.0866384842011
"",Target,3,#034e7b,2015-07-05,74.5287505763965
"",Target,3,#034e7b,2015-07-06,74.9708626685919
"",Target,3,#034e7b,2015-07-07,75.4129747607872
"",Target,3,#034e7b,2015-07-08,75.8550868529827
"",Target,3,#034e7b,2015-07-09,76.2971989451779
"",Target,3,#034e7b,2015-07-10,76.7393110373733
"",Target,3,#034e7b,2015-07-11,77.1814231295687
"",Target,3,#034e7b,2015-07-12,77.6235352217641
"",Target,3,#034e7b,2015-07-13,78.0656473139595
"",Target,3,#034e7b,2015-07-14,78.5077594061549
"",Target,3,#034e7b,2015-07-15,78.9498714983504
"",Target,3,#034e7b,2015-07-16,79.3919835905457
"",Target,3,#034e7b,2015-07-17,79.8340956827409
"",Target,3,#034e7b,2015-07-18,80.2762077749363
"",Target,3,#034e7b,2015-07-19,80.7183198671318
"",Target,3,#034e7b,2015-07-20,81.1604319593272
"",Target,3,#034e7b,2015-07-21,81.6025440515225
"",Target,3,#034e7b,2015-07-22,82.044656143718
"",Target,3,#034e7b,2015-07-23,82.4867682359133
"",Target,3,#034e7b,2015-07-24,82.9288803281087
"",Target,3,#034e7b,2015-07-25,83.370992420304
"",Target,3,#034e7b,2015-07-26,83.8131045124994
"",Target,3,#034e7b,2015-07-27,84.2552166046948
"",Target,3,#034e7b,2015-07-28,84.6973286968902
"",Target,3,#034e7b,2015-07-29,85.1394407890857
"",Target,3,#034e7b,2015-07-30,85.5815528812809
"",Target,3,#034e7b,2015-07-31,86.0236649734763
"",Target,3,#034e7b,2015-08-01,86.4657770656717
"",Target,3,#034e7b,2015-08-02,86.9078891578671
"",Target,3,#034e7b,2015-08-03,87.3500012500625
"",Target,3,#034e7b,2015-08-04,87.7921133422578
"",Target,3,#034e7b,2015-08-05,88.2342254344532
"",Target,3,#034e7b,2015-08-06,88.6763375266486
"",Target,3,#034e7b,2015-08-07,89.118449618844
"",Target,3,#034e7b,2015-08-08,89.5605617110393
"",Target,3,#034e7b,2015-08-09,90.0026738032348
"",Target,3,#034e7b,2015-08-10,90.4447858954301
"",Target,3,#034e7b,2015-08-11,90.8868979876255
"",Target,3,#034e7b,2015-08-12,91.3290100798209
"",Target,3,#034e7b,2015-08-13,91.7711221720162
"",Target,3,#034e7b,2015-08-14,92.2132342642116
"",Target,3,#034e7b,2015-08-15,92.655346356407
"",Target,3,#034e7b,2015-08-16,93.0974584486025
"",Target,3,#034e7b,2015-08-17,93.5395705407978
"",Target,3,#034e7b,2015-08-18,93.9816826329931
"",Target,3,#034e7b,2015-08-19,94.4237947251885
"",Target,3,#034e7b,2015-08-20,94.8659068173839
"",Target,3,#034e7b,2015-08-21,95.3080189095793
"",Target,3,#034e7b,2015-08-22,95.7501310017746
"",Target,3,#034e7b,2015-08-23,96.19224309397
"",Target,3,#034e7b,2015-08-24,96.6343551861655
"",Target,3,#034e7b,2015-08-25,97.0764672783608
"",Target,3,#034e7b,2015-08-26,97.5185793705562
"",Target,3,#034e7b,2015-08-27,97.9606914627515
"",Target,3,#034e7b,2015-08-28,98.4028035549469
"",Target,3,#034e7b,2015-08-29,98.8449156471423
"",Target,3,#034e7b,2015-08-30,99.2870277393377
"",Target,3,#034e7b,2015-08-31,99.7291398315331
"",Target,3,#034e7b,2015-09-01,100.171251923729
"",Target,3,#034e7b,2015-09-02,100.613364015924
"",Target,3,#034e7b,2015-09-03,101.055476108119
"",Target,3,#034e7b,2015-09-04,101.497588200315
"",Target,3,#034e7b,2015-09-05,101.93970029251
"",Target,3,#034e7b,2015-09-06,102.381812384705
"",Target,3,#034e7b,2015-09-07,102.823924476901
"",Target,3,#034e7b,2015-09-08,103.266036569096
"",Target,3,#034e7b,2015-09-09,103.708148661292
"",Target,3,#034e7b,2015-09-10,104.150260753487
"",Target,3,#034e7b,2015-09-11,104.592372845682
"",Target,3,#034e7b,2015-09-12,105.034484937878
"",Target,3,#034e7b,2015-09-13,105.476597030073
"",Target,3,#034e7b,2015-09-14,105.918709122268
"",Target,3,#034e7b,2015-09-15,106.360821214464
"",Target,3,#034e7b,2015-09-16,106.802933306659
"",Target,3,#034e7b,2015-09-17,107.245045398854
"",Target,3,#034e7b,2015-09-18,107.68715749105
"",Target,3,#034e7b,2015-09-19,108.129269583245
"",Target,3,#034e7b,2015-09-20,108.571381675441
"",Target,3,#034e7b,2015-09-21,109.013493767636
"",Target,3,#034e7b,2015-09-22,109.455605859832
"",Target,3,#034e7b,2015-09-23,109.897717952027
"",Target,3,#034e7b,2015-09-24,110.339830044222
"",Target,3,#034e7b,2015-09-25,110.781942136418
"",Target,3,#034e7b,2015-09-26,111.224054228613
"",Target,3,#034e7b,2015-09-27,111.666166320808
"",Target,3,#034e7b,2015-09-28,112.108278413004
"",Target,3,#034e7b,2015-09-29,112.550390505199
"",Target,3,#034e7b,2015-09-30,112.992502597395
"",Target,3,#034e7b,2015-10-01,113.43461468959
"",Target,3,#034e7b,2015-10-02,113.876726781785
"",Target,3,#034e7b,2015-10-03,114.318838873981
"",Target,3,#034e7b,2015-10-04,114.760950966176
"",Target,3,#034e7b,2015-10-05,115.203063058371
"",Target,3,#034e7b,2015-10-06,115.645175150567
"",Target,3,#034e7b,2015-10-07,116.087287242762
"",Target,3,#034e7b,2015-10-08,116.529399334957
"",Target,3,#034e7b,2015-10-09,116.971511427153
"",Target,3,#034e7b,2015-10-10,117.413623519348
"",Target,3,#034e7b,2015-10-11,117.855735611544
"",Target,3,#034e7b,2015-10-12,118.297847703739
"",Target,3,#034e7b,2015-10-13,118.739959795935
"",Target,3,#034e7b,2015-10-14,119.18207188813
"",Target,3,#034e7b,2015-10-15,119.624183980325
"",Target,3,#034e7b,2015-10-16,120.066296072521
"",Target,3,#034e7b,2015-10-17,120.508408164716
"",Target,3,#034e7b,2015-10-18,120.950520256911
"",Target,3,#034e7b,2015-10-19,121.392632349107
"",Target,3,#034e7b,2015-10-20,121.834744441302
"",Target,3,#034e7b,2015-10-21,122.276856533498
"",Target,3,#034e7b,2015-10-22,122.718968625693
"",Target,3,#034e7b,2015-10-23,123.161080717888
"",Target,3,#034e7b,2015-10-24,123.603192810084
"",Target,3,#034e7b,2015-10-25,124.045304902279
"",Target,3,#034e7b,2015-10-26,124.487416994474
"",Target,3,#034e7b,2015-10-27,124.92952908667
"",Target,3,#034e7b,2015-10-28,125.371641178865
"",Target,3,#034e7b,2015-10-29,125.813753271061
"",Target,3,#034e7b,2015-10-30,126.255865363256
"",Target,3,#034e7b,2015-10-31,126.697977455451
"",Target,3,#034e7b,2015-11-01,127.140089547647
"",Target,3,#034e7b,2015-11-02,127.582201639842
"",Target,3,#034e7b,2015-11-03,128.024313732038
"",Target,3,#034e7b,2015-11-04,128.466425824233
"",Target,3,#034e7b,2015-11-05,128.908537916428
"",Target,3,#034e7b,2015-11-06,129.350650008624
"",Target,3,#034e7b,2015-11-07,129.792762100819
"",Target,3,#034e7b,2015-11-08,130.234874193014
"",Target,3,#034e7b,2015-11-09,130.67698628521
"",Target,3,#034e7b,2015-11-10,131.119098377405
"",Target,3,#034e7b,2015-11-11,131.561210469601
"",Target,3,#034e7b,2015-11-12,132.003322561796
"",Target,3,#034e7b,2015-11-13,132.445434653991
"",Target,3,#034e7b,2015-11-14,132.887546746187
"",Target,3,#034e7b,2015-11-15,133.329658838382
"",Target,3,#034e7b,2015-11-16,133.771770930577
"",Target,3,#034e7b,2015-11-17,134.213883022773
"",Target,3,#034e7b,2015-11-18,134.655995114968
"",Target,3,#034e7b,2015-11-19,135.098107207163
"",Target,3,#034e7b,2015-11-20,135.540219299359
"",Target,3,#034e7b,2015-11-21,135.982331391554
"",Target,3,#034e7b,2015-11-22,136.42444348375
"",Target,3,#034e7b,2015-11-23,136.866555575945
"",Target,3,#034e7b,2015-11-24,137.30866766814
"",Target,3,#034e7b,2015-11-25,137.750779760336
"",Target,3,#034e7b,2015-11-26,138.192891852531
"",Target,3,#034e7b,2015-11-27,138.635003944726
"",Target,3,#034e7b,2015-11-28,139.077116036922
"",Target,3,#034e7b,2015-11-29,139.519228129117
"",Target,3,#034e7b,2015-11-30,139.961340221313
"",Target,3,#034e7b,2015-12-01,140.403452313508
"",Target,3,#034e7b,2015-12-02,140.845564405704
"",Target,3,#034e7b,2015-12-03,141.287676497899
"",Target,3,#034e7b,2015-12-04,141.729788590094
"",Target,3,#034e7b,2015-12-05,142.17190068229
"",Target,3,#034e7b,2015-12-06,142.614012774485
"",Target,3,#034e7b,2015-12-07,143.05612486668
"",Target,3,#034e7b,2015-12-08,143.498236958876
"",Target,3,#034e7b,2015-12-09,143.940349051071
"",Target,3,#034e7b,2015-12-10,144.382461143266
"",Target,3,#034e7b,2015-12-11,144.824573235462
"",Target,3,#034e7b,2015-12-12,145.266685327657
"",Target,3,#034e7b,2015-12-13,145.708797419853
"",Target,3,#034e7b,2015-12-14,146.150909512048
"",Target,3,#034e7b,2015-12-15,146.593021604243
"",Target,3,#034e7b,2015-12-16,147.035133696439
"",Target,3,#034e7b,2015-12-17,147.477245788634
"",Target,3,#034e7b,2015-12-18,147.91935788083
"",Target,3,#034e7b,2015-12-19,148.361469973025
"",Target,3,#034e7b,2015-12-20,148.80358206522
